id_nest;id_sample;comment;site;campaign;species;OD_cor;latitude;longitude;length;width;d13C;d15N;d34S
BCN16-YLG-001;BCN16-YLG-001;NA;BCN;2016;YLG;0.474998509;NA;NA;NA;NA;-19.1691;11.3815;14.8962
BCN16-YLG-004;BCN16-YLG-004;NA;BCN;2016;YLG;0.031095087;NA;NA;NA;NA;-20.9221;9.2443;8.5654
BCN16-YLG-006;BCN16-YLG-006;NA;BCN;2016;YLG;0.449476284;NA;NA;NA;NA;-20.8855;10.1642;10.7496
BCN16-YLG-008;BCN16-YLG-008;NA;BCN;2016;YLG;0.238532488;NA;NA;NA;NA;-20.1667;9.9865;10.06
BCN16-YLG-011;BCN16-YLG-011;NA;BCN;2016;YLG;-0.082728934;NA;NA;NA;NA;-22.2191;9.0151;6.3153
BCN16-YLG-013;BCN16-YLG-013;NA;BCN;2016;YLG;0.419176267;NA;NA;NA;NA;-20.9832;10.3439;10.5604
BCN16-YLG-015;BCN16-YLG-015;NA;BCN;2016;YLG;-0.017574332;NA;NA;NA;NA;-20.6564;9.5881;5.4126
BCN16-YLG-017;BCN16-YLG-017;NA;BCN;2016;YLG;0.263239466;NA;NA;NA;NA;-21.4881;9.628;7.8721
BCN16-YLG-020;BCN16-YLG-020;NA;BCN;2016;YLG;-0.059269783;NA;NA;NA;NA;-21.2387;10.4922;9.5225
BCN16-YLG-021;BCN16-YLG-021;NA;BCN;2016;YLG;-0.112184587;NA;NA;NA;NA;-21.6174;9.6859;6.3454
FRI10-YLG-011;FRI10-YLG-011;NA;FRI;2010;YLG;-0.021168323;NA;NA;NA;NA;-21.1074;9.9697;11.1071
FRI10-YLG-015;FRI10-YLG-015;NA;FRI;2010;YLG;0.037317679;NA;NA;NA;NA;-22.0007;9.6062;8.2915
FRI10-YLG-022;FRI10-YLG-022;NA;FRI;2010;YLG;0.004989533;NA;NA;NA;NA;-21.9156;10.6735;9.8523
FRI10-YLG-035;FRI10-YLG-035;NA;FRI;2010;YLG;0.540345061;NA;NA;NA;NA;-21.2988;11.0159;11.6154
FRI10-YLG-046;FRI10-YLG-046;NA;FRI;2010;YLG;0.091595391;NA;NA;NA;NA;-21.7313;11.5848;9.0158
FRI10-YLG-047;FRI10-YLG-047;NA;FRI;2010;YLG;0.38940413;NA;NA;NA;NA;-21.3839;10.6039;11.3041
FRI10-YLG-050;FRI10-YLG-050;NA;FRI;2010;YLG;-0.018347116;NA;NA;NA;NA;-21.3363;10.5797;10.947
FRI10-YLG-051;FRI10-YLG-051;NA;FRI;2010;YLG;0.424643854;NA;NA;NA;NA;-22.5213;9.8106;6.7286
FRI10-YLG-052;FRI10-YLG-052;NA;FRI;2010;YLG;-0.033749871;NA;NA;NA;NA;-22.4099;9.9855;8.8188
FRI10-YLG-053;FRI10-YLG-053;NA;FRI;2010;YLG;-0.030566481;NA;NA;NA;NA;-20.9251;11.4626;11.9703
GRU10-YLG-061;GRU10-YLG-061;NA;GRU;2010;YLG;0.779760836;NA;NA;NA;NA;-22.9578;10.7251;6.9266
GRU10-YLG-061;GRU10-YLG-061bis;replicated dilution;GRU;2010;YLG;0.657176259;NA;NA;NA;NA;-22.9578;10.7251;6.9266
GRU10-YLG-061;GRU10-YLG-061ter;replicated dilution;GRU;2010;YLG;0.58835071;NA;NA;NA;NA;-22.9578;10.7251;6.9266
GRU10-YLG-063;GRU10-YLG-063;NA;GRU;2010;YLG;0.136349175;NA;NA;NA;NA;-21.5287;8.6875;7.2209
GRU10-YLG-064;GRU10-YLG-064;NA;GRU;2010;YLG;0.20433564;NA;NA;NA;NA;-22.1091;10.5555;7.311
GRU10-YLG-065;GRU10-YLG-065ter;replicated dilution;GRU;2010;YLG;0.623943679;NA;NA;NA;NA;-22.8566;9.3839;7.5121
GRU10-YLG-065;GRU10-YLG-065bis;replicated dilution;GRU;2010;YLG;0.615095743;NA;NA;NA;NA;-22.8566;9.3839;7.5121
GRU10-YLG-065;GRU10-YLG-065;NA;GRU;2010;YLG;0.443435099;NA;NA;NA;NA;-22.8566;9.3839;7.5121
GRU10-YLG-068;GRU10-YLG-068ter;replicated dilution;GRU;2010;YLG;0.708943826;NA;NA;NA;NA;-22.2337;10.0582;8.7458
GRU10-YLG-068;GRU10-YLG-068bis;replicated dilution;GRU;2010;YLG;0.638574868;NA;NA;NA;NA;-22.2337;10.0582;8.7458
GRU10-YLG-068;GRU10-YLG-068;NA;GRU;2010;YLG;0.816755468;NA;NA;NA;NA;-22.2337;10.0582;8.7458
GRU10-YLG-073;GRU10-YLG-073;NA;GRU;2010;YLG;0.736484641;NA;NA;NA;NA;-22.8201;8.7444;7.8171
GRU10-YLG-073;GRU10-YLG-073ter;replicated dilution;GRU;2010;YLG;0.663365991;NA;NA;NA;NA;-22.8201;8.7444;7.8171
GRU10-YLG-073;GRU10-YLG-073bis;replicated dilution;GRU;2010;YLG;0.614055402;NA;NA;NA;NA;-22.8201;8.7444;7.8171
GRU10-YLG-074;GRU10-YLG-074;NA;GRU;2010;YLG;0.022249774;NA;NA;NA;NA;-21.4487;11.1855;8.5043
GRU10-YLG-074;GRU10-YLG-074ter;replicated dilution;GRU;2010;YLG;0.099184836;NA;NA;NA;NA;-21.4487;11.1855;8.5043
GRU10-YLG-074;GRU10-YLG-074bis;replicated dilution;GRU;2010;YLG;0.016003778;NA;NA;NA;NA;-21.4487;11.1855;8.5043
GRU10-YLG-077;GRU10-YLG-077bis;replicated dilution;GRU;2010;YLG;0.681655481;NA;NA;NA;NA;-22.3066;9.1921;7.5397
GRU10-YLG-077;GRU10-YLG-077;NA;GRU;2010;YLG;0.677165588;NA;NA;NA;NA;-22.3066;9.1921;7.5397
GRU10-YLG-077;GRU10-YLG-077ter;replicated dilution;GRU;2010;YLG;0.557484555;NA;NA;NA;NA;-22.3066;9.1921;7.5397
GRU10-YLG-082;GRU10-YLG-082ter;replicated dilution;GRU;2010;YLG;-0.005022394;NA;NA;NA;NA;-21.8467;10.0318;8.0628
GRU10-YLG-082;GRU10-YLG-082bis;replicated dilution;GRU;2010;YLG;-0.045893538;NA;NA;NA;NA;-21.8467;10.0318;8.0628
GRU10-YLG-082;GRU10-YLG-082;NA;GRU;2010;YLG;-0.004881326;NA;NA;NA;NA;-21.8467;10.0318;8.0628
GRU10-YLG-086;GRU10-YLG-086ter;replicated dilution;GRU;2010;YLG;0.114188294;NA;NA;NA;NA;-22.1881;10.3311;8.8178
GRU10-YLG-086;GRU10-YLG-086bis;replicated dilution;GRU;2010;YLG;0.105591892;NA;NA;NA;NA;-22.1881;10.3311;8.8178
GRU10-YLG-086;GRU10-YLG-086;NA;GRU;2010;YLG;0.270038873;NA;NA;NA;NA;-22.1881;10.3311;8.8178
MED10-YLG-004;MED10-YLG-004;NA;MED;2010;YLG;0.080372939;NA;NA;NA;NA;-21.6223;10.4769;6.2508
MED10-YLG-009;MED10-YLG-009;NA;MED;2010;YLG;-0.108285477;NA;NA;NA;NA;-21.0675;11.1062;6.1035
MED10-YLG-013;MED10-YLG-013;NA;MED;2010;YLG;0.728825198;NA;NA;NA;NA;-20.8053;10.5502;9.8244
MED10-YLG-017;MED10-YLG-017;NA;MED;2010;YLG;-0.027486515;NA;NA;NA;NA;-21.2646;9.5597;9.8201
MED10-YLG-020;MED10-YLG-020;NA;MED;2010;YLG;0.122110076;NA;NA;NA;NA;-21.733;10.4476;8.3579
MED10-YLG-022;MED10-YLG-022;NA;MED;2010;YLG;0.113799534;NA;NA;NA;NA;-20.852;10.3523;6.1587
MED10-YLG-025;MED10-YLG-025;NA;MED;2010;YLG;-0.151873702;NA;NA;NA;NA;-22.1009;9.7523;4.7739
MED10-YLG-028;MED10-YLG-028;NA;MED;2010;YLG;0.152314913;NA;NA;NA;NA;-19.3908;12.3647;7.1364
MED10-YLG-030;MED10-YLG-030;NA;MED;2010;YLG;0.17635401;NA;NA;NA;NA;-21.4922;9.9774;5.6188
MED10-YLG-032;MED10-YLG-032;NA;MED;2010;YLG;-0.201708269;NA;NA;NA;NA;-21.2676;11.147;5.8395
MED10-YLG-035;MED10-YLG-035;NA;MED;2010;YLG;-0.113002509;NA;NA;NA;NA;-22.0592;10.3492;7.1787
MED10-YLG-039;MED10-YLG-039;NA;MED;2010;YLG;-0.113571211;NA;NA;NA;NA;-20.4405;10.7743;8.7597
MED10-YLG-042;MED10-YLG-042;NA;MED;2010;YLG;0.350532341;NA;NA;NA;NA;-20.6498;10.9292;7.107
MED11-YLG-024;MED11-YLG-024;NA;MED;2011;YLG;0.083886136;NA;NA;NA;NA;-21.0644;11.2821;5.8587
MED11-YLG-026;MED11-YLG-026;NA;MED;2011;YLG;0.343247914;NA;NA;NA;NA;-21.0278;9.3304;5.4731
MED11-YLG-028;MED11-YLG-028;NA;MED;2011;YLG;0.041283357;NA;NA;NA;NA;-20.1865;11.0255;11.477
MED11-YLG-030;MED11-YLG-030;NA;MED;2011;YLG;0.372655097;NA;NA;NA;NA;-21.1366;10.501;5.7014
MED11-YLG-032;MED11-YLG-032;NA;MED;2011;YLG;0.083124272;NA;NA;NA;NA;-22.2015;10.8465;6.4926
MED11-YLG-034;MED11-YLG-034;NA;MED;2011;YLG;0.048372078;NA;NA;NA;NA;-20.6762;11.4318;7.2663
MED11-YLG-039;MED11-YLG-039;NA;MED;2011;YLG;0.252399338;NA;NA;NA;NA;-21.6467;10.1691;6.1323
MED11-YLG-041;MED11-YLG-041;NA;MED;2011;YLG;-0.246425732;NA;NA;NA;NA;-21.7595;9.1157;5.9234
MED11-YLG-042;MED11-YLG-042;NA;MED;2011;YLG;-0.159749366;NA;NA;NA;NA;-20.5706;10.7523;5
MED11-YLG-043;MED11-YLG-043;NA;MED;2011;YLG;0.013284798;NA;NA;NA;NA;-21.291;10.4329;5.7598
MED11-YLG-046;MED11-YLG-046;NA;MED;2011;YLG;0.103715543;NA;NA;NA;NA;-21.0624;10.3303;5.9607
MED11-YLG-050;MED11-YLG-050;NA;MED;2011;YLG;-0.029271124;NA;NA;NA;NA;-20.5726;10.5711;9.5786
MED12-YLG-001;MED12-YLG-001;NA;MED;2012;YLG;-0.093515481;NA;NA;NA;NA;-20.2769;6.7201;8.9592
MED12-YLG-006;MED12-YLG-006;NA;MED;2012;YLG;0.844227893;NA;NA;NA;NA;-19.8267;11.4412;7.1734
MED12-YLG-008;MED12-YLG-008;NA;MED;2012;YLG;0.105623327;NA;NA;NA;NA;-19.2303;13.0296;7.1225
MED12-YLG-014;MED12-YLG-014;NA;MED;2012;YLG;0.012611282;NA;NA;NA;NA;-19.7546;12.4474;5.343
MED12-YLG-026;MED12-YLG-026;NA;MED;2012;YLG;0.172123603;NA;NA;NA;NA;-20.721;9.0833;8.0789
MED12-YLG-032;MED12-YLG-032;NA;MED;2012;YLG;0.033814715;NA;NA;NA;NA;-19.3085;10.458;6.604
MED12-YLG-046;MED12-YLG-046;NA;MED;2012;YLG;-0.21392003;NA;NA;NA;NA;-21.5593;8.6592;5.9032
MED12-YLG-052;MED12-YLG-052;NA;MED;2012;YLG;-0.242591121;NA;NA;NA;NA;-21.2215;10.9826;6.3909
SID14-YLG-001;SID14-YLG-001;NA;SID;2014;YLG;0.161377517;NA;NA;NA;NA;-21.5072;9.528;8.6921
SID14-YLG-003;SID14-YLG-003;NA;SID;2014;YLG;0.328661792;NA;NA;NA;NA;-21.9635;8.765;6.7206
SID14-YLG-007;SID14-YLG-007;NA;SID;2014;YLG;-0.068857631;NA;NA;NA;NA;-21.9052;8.249;6.9
SID14-YLG-012;SID14-YLG-012;NA;SID;2014;YLG;-0.00031352;NA;NA;NA;NA;-21.8878;8.395;8.7621
SID14-YLG-016;SID14-YLG-016;NA;SID;2014;YLG;0.060258833;NA;NA;NA;NA;-21.0275;9.121;8.8821
SID14-YLG-018;SID14-YLG-018;NA;SID;2014;YLG;0.016598128;NA;NA;NA;NA;-21.1134;9.688;9.9193
SID14-YLG-021;SID14-YLG-021;NA;SID;2014;YLG;-0.029242268;NA;NA;NA;NA;-22.2397;9.332;6.7248
MED15-YLG-006;MED15-YLG-006;NA;MED;2015;YLG;0.956991489;NA;NA;NA;NA;-20.8853;11.1793;6.5091
MED15-YLG-010;MED15-YLG-010;NA;MED;2015;YLG;0.373007479;NA;NA;NA;NA;-19.9221;11.172;7.7705
MED15-YLG-013;MED15-YLG-013;NA;MED;2015;YLG;0.189157945;NA;NA;NA;NA;-21.1713;11.0532;5.8284
MED15-YLG-020;MED15-YLG-020;NA;MED;2015;YLG;0.503314979;NA;NA;NA;NA;-19.1212;11.0955;7.0902
MED15-YLG-022;MED15-YLG-022;NA;MED;2015;YLG;0.159022549;NA;NA;NA;NA;-20.1723;10.6982;7.0177
MED15-YLG-023;MED15-YLG-023;NA;MED;2015;YLG;0.426596333;NA;NA;NA;NA;-19.8209;11.5628;6.3835
MED15-YLG-029;MED15-YLG-029;NA;MED;2015;YLG;0.465610109;NA;NA;NA;NA;-19.9345;10.0143;4.7593
MED15-YLG-033;MED15-YLG-033;NA;MED;2015;YLG;0.318000812;NA;NA;NA;NA;-20.7321;11.4431;6.774
MED15-YLG-035;MED15-YLG-035;NA;MED;2015;YLG;0.003068206;NA;NA;NA;NA;-20.3155;10.5679;4.6563
MED15-YLG-037;MED15-YLG-037;NA;MED;2015;YLG;0.033104875;NA;NA;NA;NA;-21.6632;10.6079;7.765
MED15-YLG-040;MED15-YLG-040;NA;MED;2015;YLG;0.064140018;NA;NA;NA;NA;-19.5267;11.5257;9.3395
MED15-YLG-041;MED15-YLG-041;NA;MED;2015;YLG;0.347351476;NA;NA;NA;NA;-21.819;10.7088;6.0819
MED15-YLG-042;MED15-YLG-042;NA;MED;2015;YLG;0.818327992;NA;NA;NA;NA;-21.0859;9.3154;5.2857
MED15-YLG-045;MED15-YLG-045;NA;MED;2015;YLG;-0.038564403;NA;NA;NA;NA;-20.2868;9.4701;7.7048
MED15-YLG-049;MED15-YLG-049;NA;MED;2015;YLG;0.052336445;NA;NA;NA;NA;-19.2268;11.473;6.2176
EBR16-YLG-001;EBR16-YLG-001;NA;EBR;2016;YLG;0.134773978;NA;NA;48.2;48.9;-21.6036;9.5564;9.0179
EBR16-YLG-002;EBR16-YLG-002;NA;EBR;2016;YLG;1.061951422;NA;NA;70.9;48.3;-20.8538;10.9289;12.9603
EBR16-YLG-005;EBR16-YLG-005;NA;EBR;2016;YLG;0.029633355;NA;NA;73.5;49.4;-20.9211;10.6404;NA
EBR16-YLG-006;EBR16-YLG-006;NA;EBR;2016;YLG;0.494766965;NA;NA;70.3;49.8;-20.8302;10.7689;13.7811
EBR16-YLG-007;EBR16-YLG-007;NA;EBR;2016;YLG;0.41717094;NA;NA;70.4;50.1;-19.6294;11.9582;16.6143
EBR16-YLG-008;EBR16-YLG-008;NA;EBR;2016;YLG;0.7930861;NA;NA;70;50.1;-21.7043;10.0564;10.664
EBR16-YLG-014;EBR16-YLG-014;NA;EBR;2016;YLG;0.207544818;NA;NA;68.7;58.2;-20.6627;12.3308;14.5882
EBR16-YLG-018;EBR16-YLG-018;NA;EBR;2016;YLG;0.196199151;NA;NA;73.8;49.1;-21.2883;12.3792;14.1373
EBR16-YLG-019;EBR16-YLG-019;NA;EBR;2016;YLG;0.512899177;NA;NA;71.7;57.8;-21.3222;11.2709;14.6668
EBR16-YLG-021;EBR16-YLG-021;NA;EBR;2016;YLG;0.513725435;NA;NA;71;48.3;-20.3761;13.0697;16.0922
EBR16-YLG-025;EBR16-YLG-025;NA;EBR;2016;YLG;0.650211707;NA;NA;68.1;48.2;-22.4356;10.0079;10.4487
EBR16-YLG-028;EBR16-YLG-028;NA;EBR;2016;YLG;0.294927586;NA;NA;70.1;47.8;-20.2621;13.3981;17.5221
EBR16-YLG-029;EBR16-YLG-029;NA;EBR;2016;YLG;0.1763449;NA;NA;66;48.8;-20.6607;12.0656;15.9477
EBR16-YLG-030;EBR16-YLG-030;NA;EBR;2016;YLG;0.638867376;NA;NA;65.3;47.7;-21.1814;12.915;15.779
EBR16-YLG-031;EBR16-YLG-031;NA;EBR;2016;YLG;0.1070225;NA;NA;70;48.4;-22.8783;9.8259;8.6692
MED16-YLG-001;MED16-YLG-001;NA;MED;2016;YLG;0.543298345;NA;NA;71.2;50.8;-19.3315;11.513;5.38
MED16-YLG-002;MED16-YLG-002;NA;MED;2016;YLG;0.236047623;NA;NA;72.8;50.8;-19.2114;11.1183;9.0951
MED16-YLG-006;MED16-YLG-006;NA;MED;2016;YLG;0.034331521;NA;NA;72.2;49;-20.2806;10.8194;6.7599
MED16-YLG-010;MED16-YLG-010;NA;MED;2016;YLG;0.132941843;NA;NA;71.4;50.9;-20.2591;8.8428;7.4521
MED16-YLG-012;MED16-YLG-012;NA;MED;2016;YLG;0.182407697;NA;NA;73.2;50.2;-20.393;10.429;9.5128
MED16-YLG-015;MED16-YLG-015;NA;MED;2016;YLG;0.179923537;NA;NA;67.6;47.9;-19.9711;11.3583;9.6111
MED16-YLG-019;MED16-YLG-019;NA;MED;2016;YLG;0.120106142;NA;NA;67.6;49;-20.3453;11.1552;6.6329
MED16-YLG-024;MED16-YLG-024;NA;MED;2016;YLG;0.146866833;NA;NA;68.9;48;-21.2544;9.9216;6.9643
MED16-YLG-026;MED16-YLG-026;NA;MED;2016;YLG;0.595794979;NA;NA;69.8;48.7;-20.2015;12.1098;6.1469
MED16-YLG-027;MED16-YLG-027;NA;MED;2016;YLG;1.230747928;NA;NA;70.6;47.5;-19.6541;11.2225;8.7097
MED16-YLG-033;MED16-YLG-033;NA;MED;2016;YLG;0.122600838;NA;NA;68.4;49.2;-20.2015;10.7415;11.3813
MED16-YLG-035;MED16-YLG-035;NA;MED;2016;YLG;0.539742019;NA;NA;65.9;48;-19.955;10.17;5.4348
MED16-YLG-038;MED16-YLG-038;NA;MED;2016;YLG;0.203445338;NA;NA;67.5;46.9;-19.6541;12.5561;6.3434
MED16-YLG-039;MED16-YLG-039;NA;MED;2016;YLG;0.300118121;NA;NA;70.5;50.9;-20.0793;11.2688;6.5366
MED16-YLG-040;MED16-YLG-040;NA;MED;2016;YLG;0.146470368;NA;NA;73.3;47.5;-20.7089;9.788;7.8311
SID16-YLG-003;SID16-YLG-003;NA;SID;2016;YLG;0.60465811;42.89861;3.00889;69.4;46.9;-22.6407;8.607;7.4586
SID16-YLG-004;SID16-YLG-004;NA;SID;2016;YLG;-0.055916157;42.89861;3.00889;69.6;49.2;-21.7374;9.006;6.8498
SID16-YLG-007;SID16-YLG-007;NA;SID;2016;YLG;0.437821331;42.89861;3.00889;70.8;50.8;-22.074;7.945;6.9598
SID16-YLG-009;SID16-YLG-009;NA;SID;2016;YLG;-0.15390087;42.89889;3.00889;73.3;50.5;-22.4514;9.065;8.2009
SID16-YLG-010;SID16-YLG-010;NA;SID;2016;YLG;0.290182496;42.89889;3.00889;71;46.9;-23.101;8.681;6.3734
SID16-YLG-012;SID16-YLG-012;NA;SID;2016;YLG;0.095375451;42.89944;3.00917;69;46.5;-23.0857;8.858;9.773
SID16-YLG-015;SID16-YLG-015;NA;SID;2016;YLG;0.290992731;42.89944;3.00917;67.8;46.8;-22.1961;9.6033;7.0239
SID16-YLG-016;SID16-YLG-016;NA;SID;2016;YLG;0.094486102;42.89944;3.00944;67.4;46.9;-22.1456;10.015;11.2707
SID16-YLG-017;SID16-YLG-017;NA;SID;2016;YLG;0.340326533;42.89944;3.00944;70.6;48.1;-22.7726;8.873;9.2732
SID16-YLG-018;SID16-YLG-018;NA;SID;2016;YLG;0.031617851;42.89972;3.00944;68.4;47.3;-22.6499;8.499;7.5814
SID16-YLG-019;SID16-YLG-019;NA;SID;2016;YLG;0.458774479;42.89972;3.00917;67.7;46.2;-22.3819;8.935;7.2674
SID16-YLG-022;SID16-YLG-022;NA;SID;2016;YLG;-0.029581188;42.9;3.00917;64.4;47.6;-22.5721;9.008;7.5814
SID16-YLG-028;SID16-YLG-028;NA;SID;2016;YLG;0.495340417;42.90028;3.01;72.7;50;-21.7262;8.492;6.3638
SID16-YLG-030;SID16-YLG-030;NA;SID;2016;YLG;0.040604118;42.90028;3.01028;71.9;51.7;-21.7497;9.573;11.5492
SID16-YLG-038;SID16-YLG-038;NA;SID;2016;YLG;0.508578088;42.90056;3.01139;72;50.2;-22.9967;8.78;6.8274
AIR16-YLG-004;AIR16-YLG-004;NA;AIR;2016;YLG;0.172402127;NA;NA;67;48;NA;NA;NA
AIR16-YLG-005;AIR16-YLG-005;NA;AIR;2016;YLG;0.300333022;NA;NA;71;47;NA;NA;NA
AIR16-YLG-010;AIR16-YLG-010;NA;AIR;2016;YLG;0.231884659;NA;NA;73;50;NA;NA;NA
AIR16-YLG-016;AIR16-YLG-016;NA;AIR;2016;YLG;0.435161431;NA;NA;71;50;NA;NA;NA
AIR16-YLG-022;AIR16-YLG-022;NA;AIR;2016;YLG;0.187583609;NA;NA;74.5;49;NA;NA;NA
AIR16-YLG-025;AIR16-YLG-025;NA;AIR;2016;YLG;0.085544796;NA;NA;NA;NA;NA;NA;NA
AIR16-YLG-026;AIR16-YLG-026;NA;AIR;2016;YLG;0.078667337;NA;NA;64;47;NA;NA;NA
AIR16-YLG-027;AIR16-YLG-027;NA;AIR;2016;YLG;1.024566604;NA;NA;70.5;46;NA;NA;NA
AIR16-YLG-028;AIR16-YLG-028;NA;AIR;2016;YLG;0.769465559;NA;NA;69;46;NA;NA;NA
AIR16-YLG-029;AIR16-YLG-029;NA;AIR;2016;YLG;0.238296846;NA;NA;73;49;NA;NA;NA
AIR16-YLG-030;AIR16-YLG-030;NA;AIR;2016;YLG;0.06193495;NA;NA;73;50;NA;NA;NA
AIR16-YLG-035;AIR16-YLG-035;NA;AIR;2016;YLG;0.172870072;NA;NA;78.7;48.9;NA;NA;NA
AIR16-YLG-037;AIR16-YLG-037;NA;AIR;2016;YLG;0.090455547;NA;NA;75;50;NA;NA;NA
AIR16-YLG-039;AIR16-YLG-039;NA;AIR;2016;YLG;0.113836768;NA;NA;71;49.5;NA;NA;NA
AIR16-YLG-040;AIR16-YLG-040;NA;AIR;2016;YLG;0.835686503;NA;NA;76;50;NA;NA;NA
AIR16-YLG-043;AIR16-YLG-043;NA;AIR;2016;YLG;0.676824424;NA;NA;NA;NA;NA;NA;NA
AIR16-YLG-044;AIR16-YLG-044;NA;AIR;2016;YLG;0.205414999;NA;NA;70;47;NA;NA;NA
AIR16-YLG-048;AIR16-YLG-048;NA;AIR;2016;YLG;0.676420654;NA;NA;71;50;NA;NA;NA
AIR16-YLG-051;AIR16-YLG-051;NA;AIR;2016;YLG;0.112208318;NA;NA;NA;NA;NA;NA;NA
AIR16-YLG-052;AIR16-YLG-052;NA;AIR;2016;YLG;0.074509309;NA;NA;71;48;NA;NA;NA
AIR16-YLG-056;AIR16-YLG-056;NA;AIR;2016;YLG;0.484720848;NA;NA;69.5;49.5;NA;NA;NA
AIR16-YLG-057;AIR16-YLG-057;NA;AIR;2016;YLG;0.014569528;NA;NA;70;50;NA;NA;NA
AIR16-YLG-058;AIR16-YLG-058;NA;AIR;2016;YLG;0.713130294;NA;NA;65;48.5;NA;NA;NA
AIR16-YLG-059;AIR16-YLG-059;NA;AIR;2016;YLG;0.121495027;NA;NA;NA;NA;NA;NA;NA
AIR16-YLG-061;AIR16-YLG-061;NA;AIR;2016;YLG;0.3211245;NA;NA;73.5;48;NA;NA;NA
AIR16-YLG-062;AIR16-YLG-062;NA;AIR;2016;YLG;0.529245174;NA;NA;74;51;NA;NA;NA
AIR16-YLG-063;AIR16-YLG-063;NA;AIR;2016;YLG;0.534611839;NA;NA;72.5;47.5;NA;NA;NA
AIR16-YLG-066;AIR16-YLG-066;NA;AIR;2016;YLG;0.270713422;NA;NA;68;48;NA;NA;NA
AIR16-YLG-067;AIR16-YLG-067;NA;AIR;2016;YLG;0.251454131;NA;NA;68;45;NA;NA;NA
AIR16-YLG-068;AIR16-YLG-068;NA;AIR;2016;YLG;0.078756915;NA;NA;68;52;NA;NA;NA
BCN16-YLG-002;BCN16-YLG-002;NA;BCN;2016;YLG;-0.076309556;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-003;BCN16-YLG-003;NA;BCN;2016;YLG;-0.075782696;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-005;BCN16-YLG-005;NA;BCN;2016;YLG;0.099825407;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-007;BCN16-YLG-007;NA;BCN;2016;YLG;0.357435166;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-009;BCN16-YLG-009;NA;BCN;2016;YLG;0.190636722;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-010;BCN16-YLG-010;NA;BCN;2016;YLG;-0.104520155;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-012;BCN16-YLG-012;NA;BCN;2016;YLG;0.543873022;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-014;BCN16-YLG-014;NA;BCN;2016;YLG;0.297493708;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-016;BCN16-YLG-016;NA;BCN;2016;YLG;-0.025940319;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-018;BCN16-YLG-018;NA;BCN;2016;YLG;-0.116908306;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-019;BCN16-YLG-019;NA;BCN;2016;YLG;-0.048157189;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-022;BCN16-YLG-022;NA;BCN;2016;YLG;-0.112850095;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-023;BCN16-YLG-023;NA;BCN;2016;YLG;0.352303823;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-024;BCN16-YLG-024;NA;BCN;2016;YLG;0.094300306;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-025;BCN16-YLG-025;NA;BCN;2016;YLG;0.085579381;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-026;BCN16-YLG-026;NA;BCN;2016;YLG;0.25490814;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-027;BCN16-YLG-027;NA;BCN;2016;YLG;0.334263015;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-028;BCN16-YLG-028;NA;BCN;2016;YLG;-0.052571724;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-029;BCN16-YLG-029;NA;BCN;2016;YLG;0.010924654;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-030;BCN16-YLG-030;NA;BCN;2016;YLG;-0.022858186;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-031;BCN16-YLG-031;NA;BCN;2016;YLG;-0.127878093;NA;NA;NA;NA;NA;NA;NA
BCN16-YLG-032;BCN16-YLG-032;NA;BCN;2016;YLG;-0.130515168;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-006;CAR09-YLG-006;NA;CAR;2009;YLG;0.258250424;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-007;CAR09-YLG-007;NA;CAR;2009;YLG;0.37442071;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-009;CAR09-YLG-009;NA;CAR;2009;YLG;0.262700463;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-010;CAR09-YLG-010;NA;CAR;2009;YLG;0.158908347;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-011;CAR09-YLG-011;NA;CAR;2009;YLG;0.107601414;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-012;CAR09-YLG-012;NA;CAR;2009;YLG;0.090693299;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-022;CAR09-YLG-022;NA;CAR;2009;YLG;0.328529953;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-030;CAR09-YLG-030;NA;CAR;2009;YLG;0.834442607;NA;NA;NA;NA;NA;NA;NA
